Source,Target,Type,Id,Label,timeset,Weight
13445,14700,Undirected,176,,,6
13445,14701,Undirected,177,,,3
13445,14736,Undirected,178,,,6
13445,14737,Undirected,179,,,3
13445,14063,Undirected,180,,,1
13446,13447,Undirected,181,,,5
13446,13955,Undirected,182,,,6
13447,13955,Undirected,183,,,6
13447,14700,Undirected,184,,,5
13447,14701,Undirected,185,,,3
13448,13449,Undirected,186,,,6
13448,13450,Undirected,187,,,5
13448,13451,Undirected,188,,,5
13448,13452,Undirected,189,,,5
13448,14012,Undirected,190,,,11
13448,14013,Undirected,191,,,5
13448,14014,Undirected,192,,,3
13448,14015,Undirected,193,,,3
13448,14016,Undirected,194,,,5
13448,14152,Undirected,195,,,5
13448,14153,Undirected,196,,,3
13448,14154,Undirected,197,,,3
13448,14398,Undirected,198,,,2
13448,14399,Undirected,199,,,2
13448,14400,Undirected,200,,,2
13448,14401,Undirected,201,,,2
13448,14402,Undirected,202,,,4
13448,14508,Undirected,203,,,5
13448,14509,Undirected,204,,,2
13448,14510,Undirected,205,,,2
13448,14749,Undirected,206,,,8
13448,14764,Undirected,207,,,5
13448,14771,Undirected,208,,,3
13448,14830,Undirected,209,,,4
13448,14840,Undirected,210,,,3
13448,14870,Undirected,211,,,4
13448,14949,Undirected,212,,,3
13448,14950,Undirected,213,,,2
13449,13450,Undirected,214,,,5
13449,13451,Undirected,215,,,5
13449,13452,Undirected,216,,,5
13449,14016,Undirected,217,,,5
13449,14870,Undirected,218,,,4
13449,14012,Undirected,219,,,1
13449,14749,Undirected,220,,,1
13450,13451,Undirected,221,,,5
13450,13452,Undirected,222,,,5
13450,14016,Undirected,223,,,5
13451,13452,Undirected,224,,,5
13451,14016,Undirected,225,,,5
13452,14016,Undirected,226,,,5
13453,13454,Undirected,227,,,6
13453,13455,Undirected,228,,,6
13453,13456,Undirected,229,,,8
13453,13457,Undirected,230,,,5
13453,13458,Undirected,231,,,6
13453,13459,Undirected,232,,,5
13453,13460,Undirected,233,,,3
13453,13461,Undirected,234,,,3
13453,13462,Undirected,235,,,5
13453,13463,Undirected,236,,,5
13453,13464,Undirected,237,,,6
13453,13465,Undirected,238,,,8
