Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,modularity_class,clustering,triangles,eigencentrality
17624,17624,,{'scopus_id': 8046819200},"{'full_name': 'Bobtsov, A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,43,6,0.253813,0.307368,1164.844867,0,1,0.333333,26,0.077196
17516,17516,,{'scopus_id': 54685165900},"{'full_name': 'Slobozhanyuk, A. P.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,58,6,0.307794,0.363233,40.056378,0,0,0.628205,49,0.334165
17517,17517,,{'scopus_id': 54683887600},"{'full_name': 'Filonov, D. S.'}",{'department': '[519] кафедра фотоники и оптоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'лаборант'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[519] кафедра фотоники и оптоинформатики'},15,62,6,0.306579,0.364306,28.964254,0,0,0.571429,60,0.370488
17558,17558,,{'scopus_id': 48160963700},"{'full_name': 'Buzdalov, Maxim'}",{'department': '[119] кафедра технологии программирования'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ассистент'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[119] кафедра технологии программирования'},4,14,7,0.210289,0.24532,292.148826,0,1,0.333333,2,0.015494
17527,17527,,{'scopus_id': 36604774600},"{'full_name': 'Leonov, Mikhail Yu'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'младший научный сотрудник'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",8,45,6,0.266896,0.313662,2.389658,0,2,0.857143,24,0.195998
17528,17528,,{'scopus_id': 6701453020},"{'full_name': 'Turkov, Vadim K.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,45,6,0.266896,0.313662,2.389658,0,2,0.857143,24,0.195998
17529,17529,,{'scopus_id': 55269778900},"{'full_name': 'Litvin, Aleksandr P.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},14,69,6,0.294192,0.354363,100.338341,0,2,0.714286,65,0.341568
17533,17533,,{'scopus_id': 36952186000},"{'full_name': 'Orlov, Alexey A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,55,5,0.326788,0.379399,188.569694,0,0,0.727273,40,0.295492
17547,17547,,{'scopus_id': 54385743600},"{'full_name': 'Prudnikau, Anatoly V.'}",{'department': nan},{'country': 'Belarus'},{'university': 'Research Institute for Physical Chemical Problems of the Belarusian State University'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},15,77,6,0.296815,0.360801,103.91453,0,2,0.733333,77,0.373368
17556,17556,,{'scopus_id': 6603474810},"{'full_name': 'Boukhanovsky, Alexander V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,31,6,0.263873,0.308584,278.625495,0,9,0.444444,20,0.050409
17570,17570,,{'scopus_id': 55239980100},"{'full_name': 'Toropov, N. A.'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",11,35,6,0.286241,0.336338,289.10056,0,4,0.509091,28,0.104511
17575,17575,,{'scopus_id': 57203257735},"{'full_name': 'Sidorov, A. I.'}",{'department': '[514] кафедра оптоинформационных технологий и материалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[514] кафедра оптоинформационных технологий и материалов'},16,43,8,0.229557,0.287268,1780.20347,0,17,0.333333,40,0.060901
17608,17608,,{'scopus_id': 7006111057},"{'full_name': 'Starkov, A. S.'}",{'department': '[921] кафедра высшей математики -2'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[921] кафедра высшей математики -2'},10,45,6,0.281741,0.3299,523.777698,0,3,0.688889,31,0.085826
17609,17609,,{'scopus_id': 34873568800},"{'full_name': 'Starkov, I. A.'}",{'department': nan},{'country': 'Austria'},{'university': 'Institut für Mikroelektronik der TU Wien'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Austria'},{'itmo_depart_and_others': 'Austria'},10,45,6,0.281741,0.3299,523.777698,0,3,0.688889,31,0.085826
17612,17612,,{'scopus_id': 13405992500},"{'full_name': 'Rybin, M. V.'}",{'department': '[519] кафедра фотоники и оптоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[519] кафедра фотоники и оптоинформатики'},11,65,6,0.324061,0.379828,119.389835,0,2,0.727273,40,0.250166
17613,17613,,{'scopus_id': 7003982355},"{'full_name': 'Limonov, M. F.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,65,6,0.324061,0.379828,119.389835,0,2,0.727273,40,0.250166
17620,17620,,{'scopus_id': 7005600018},"{'full_name': 'Belikov, A. V.'}",{'department': '[203] кафедра лазерной техники и биомедицинской оптики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[203] кафедра лазерной техники и биомедицинской оптики'},9,31,7,0.265678,0.310597,945.8269,0,4,0.333333,12,0.040562
17621,17621,,{'scopus_id': 36780247200},"{'full_name': 'Skrypnik, A. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,27,7,0.264773,0.30559,255.8269,0,4,0.52381,11,0.037969
17633,17633,,{'scopus_id': 8375851500},"{'full_name': 'Efimov, Denis'}",{'department': '[101] кафедра систем управления и информатики'},{'country': 'France'},{'university': 'Non-A INRIA - LNE'},{'position': 'старший научный сотрудник'},{'total_pub': 4},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},14,50,5,0.318741,0.375751,1786.649144,0,1,0.362637,33,0.243062
17638,17638,,{'scopus_id': 7102642341},"{'full_name': 'Orlova, A. O.'}",{'department': '[518] кафедра оптической физики и современного естествознания'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[518] кафедра оптической физики и современного естествознания'},14,47,6,0.284493,0.345708,481.984575,0,18,0.428571,39,0.218421
17511,17511,,{'scopus_id': 55356352200},"{'full_name': 'Borgul, Alexandr'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,34,7,0.210479,0.25562,348.280565,0,1,0.527778,19,0.038157
17513,17513,,{'scopus_id': 55355650800},"{'full_name': 'Zimenko, Konstantin'}",{'department': '[101] кафедра систем управления и информатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[101] кафедра систем управления и информатики'},9,34,7,0.210479,0.25562,348.280565,0,1,0.527778,19,0.038157
17523,17523,,{'scopus_id': 6603043578},"{'full_name': 'Maslovski, Stanislav'}",{'department': nan},{'country': 'Portugal'},{'university': 'Universidade de Coimbra'},{'position': nan},{'total_pub': 3},{'itmo_and_others': 'Portugal'},{'itmo_depart_and_others': 'Portugal'},9,40,5,0.311914,0.358655,10.061463,0,0,0.805556,29,0.275518
17524,17524,,{'scopus_id': 46061309400},"{'full_name': 'Voroshilov, Pavel'}",{'department': '[519] кафедра фотоники и оптоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[519] кафедра фотоники и оптоинформатики'},13,59,5,0.31444,0.367096,29.298734,0,0,0.628205,49,0.350391
17534,17534,,{'scopus_id': 36951607100},"{'full_name': 'Chebykin, Alexander V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,46,5,0.31444,0.362804,25.322125,0,0,0.8,36,0.277496
17535,17535,,{'scopus_id': 22835225400},"{'full_name': 'Iorsh, Ivan V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,46,5,0.324513,0.372961,96.999393,0,0,0.861111,31,0.261068
17537,17537,,{'scopus_id': 7201457848},"{'full_name': 'Zhukov, Valery A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St. Petersburg Federal Research Center of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 3},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},10,43,5,0.319616,0.3701,695.243726,0,0,0.533333,24,0.257104
17539,17539,,{'scopus_id': 7202910606},"{'full_name': 'Petrov, Nikolay V.'}",{'department': '[519] кафедра фотоники и оптоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[519] кафедра фотоники и оптоинформатики'},7,22,8,0.23703,0.283619,777.23639,0,15,0.333333,7,0.022925
17542,17542,,{'scopus_id': 57197802650},"{'full_name': 'Bespalov, Victor G.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},10,30,8,0.227539,0.271817,1484.676552,0,15,0.422222,19,0.027655
17543,17543,,{'scopus_id': 57219351849},"{'full_name': 'Chshelokova, Alyona V.'}",{'department': '[519] кафедра фотоники и оптоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[519] кафедра фотоники и оптоинформатики'},9,38,5,0.318306,0.365594,39.442385,0,0,0.805556,29,0.289293
17544,17544,,{'scopus_id': 16643987700},"{'full_name': 'Parfenov, Peter S.'}",{'department': '[518] кафедра оптической физики и современного естествознания'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[518] кафедра оптической физики и современного естествознания'},19,129,5,0.336219,0.402504,1271.787055,0,2,0.473684,81,0.52774
17545,17545,,{'scopus_id': 36616700800},"{'full_name': 'Ushakova, Elena V.'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'младший научный сотрудник'},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",11,60,6,0.293082,0.347926,67.721535,0,2,0.909091,50,0.307016
17551,17551,,{'scopus_id': 7202361858},"{'full_name': 'Fedorov, Sergey V.'}",{'department': '[223] кафедра оптики лазеров'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[223] кафедра оптики лазеров'},11,49,6,0.338663,0.390844,1985.365334,0,9,0.563636,31,0.247305
17552,17552,,{'scopus_id': 9277949600},"{'full_name': 'Rosanov, Nikolay N.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,40,6,0.338663,0.390844,1985.365334,0,9,0.563636,31,0.247305
17553,17553,,{'scopus_id': 55382199400},"{'full_name': 'Kovalchuk, Sergey V.'}",{'department': '[427] научно-исследовательский институт наукоемких компьютерных технологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[427] научно-исследовательский институт наукоемких компьютерных технологий'},15,37,5,0.333333,0.390844,2480.062192,0,9,0.342857,36,0.249052
17557,17557,,{'scopus_id': 55586434900},"{'full_name': 'Buzdalova, Arina'}",{'department': '[117] кафедра информационных систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'программист'},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[117] кафедра информационных систем'},3,10,7,0.20656,0.237523,193.508428,0,1,0.666667,2,0.012085
17571,17571,,{'scopus_id': 6701331006},"{'full_name': 'Leonov, N. B.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,26,6,0.284146,0.326323,77.487168,0,4,0.857143,18,0.080788
17572,17572,,{'scopus_id': 7003857304},"{'full_name': 'Vartanyan, T. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},7,26,6,0.284146,0.326323,77.487168,0,4,0.857143,18,0.080788
17574,17574,,{'scopus_id': 7004361788},"{'full_name': 'Kolobkova, E. V.'}",{'department': '[514] кафедра оптоинформационных технологий и материалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[514] кафедра оптоинформационных технологий и материалов'},7,22,8,0.220227,0.259626,159.417792,0,17,0.47619,10,0.026398
17607,17607,,{'scopus_id': 8275568000},"{'full_name': 'Pakhomov, O. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,42,7,0.262683,0.304874,211.492972,0,3,0.833333,30,0.059668
17610,17610,,{'scopus_id': 55240465300},"{'full_name': 'Shishkin, I. I.'}",{'department': '[519] кафедра фотоники и оптоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер-исследователь'},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[519] кафедра фотоники и оптоинформатики'},19,126,5,0.340146,0.410372,1075.213867,0,2,0.409357,70,0.435014
17611,17611,,{'scopus_id': 6506597252},"{'full_name': 'Samusev, K. B.'}",{'department': '[519] кафедра фотоники и оптоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[519] кафедра фотоники и оптоинформатики'},9,58,6,0.319616,0.369814,1.028571,0,2,0.972222,35,0.20625
17614,17614,,{'scopus_id': 25824929300},"{'full_name': 'Gaidukeviciute, A.'}",{'department': nan},{'country': 'Germany'},{'university': 'Laser Zentrum Hannover e.V.'},{'position': nan},{'total_pub': 3},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},9,69,6,0.319616,0.369814,1.028571,0,2,0.972222,35,0.20625
17615,17615,,{'scopus_id': 7003336650},"{'full_name': 'Kiyan, R. V.'}",{'department': nan},{'country': 'Germany'},{'university': 'Laser Zentrum Hannover e.V.'},{'position': nan},{'total_pub': 3},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},9,58,6,0.319616,0.369814,1.028571,0,2,0.972222,35,0.20625
17616,17616,,{'scopus_id': 7005570896},"{'full_name': 'Chichkov, B. N.'}",{'department': nan},{'country': 'Germany'},{'university': 'Laser Zentrum Hannover e.V.'},{'position': nan},{'total_pub': 3},{'itmo_and_others': 'Germany'},{'itmo_depart_and_others': 'Germany'},9,58,6,0.319616,0.369814,1.028571,0,2,0.972222,35,0.20625
17632,17632,,{'scopus_id': 35572352400},"{'full_name': 'Simovski, C. R.'}",{'department': '[210] кафедра физики -1'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 3},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[210] кафедра физики -1'},14,51,5,0.332857,0.388126,255.162979,0,0,0.43956,40,0.316141
