Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,modularity_class,clustering,triangles,eigencentrality
13662,13662,,{'scopus_id': 7003951067},"{'full_name': 'Shelykh, I. A.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'главный научный сотрудник'},{'total_pub': 20},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},49,140,6,0.310601,0.346695,45266.112115,0,2,0.105442,124,0.156954
13434,13434,,{'scopus_id': 6701662968},"{'full_name': 'Perruquetti, W.'}",{'department': nan},{'country': 'France'},{'university': 'INRIA Institut National de Recherche en Informatique et en Automatique'},{'position': nan},{'total_pub': 18},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},27,130,7,0.276439,0.302093,10595.693049,0,3,0.188034,66,0.052777
13465,13465,,{'scopus_id': 22835225400},"{'full_name': 'Iorsh, I. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 16},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},46,183,6,0.315227,0.352695,20178.8308,0,1,0.219324,227,0.407928
13464,13464,,{'scopus_id': 13406769300},"{'full_name': 'Samusev, A. K.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 15},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},59,250,6,0.320537,0.360845,18738.648664,0,1,0.227937,390,0.623104
13526,13526,,{'scopus_id': 7005945087},"{'full_name': 'Cirlin, G. E.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 15},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},50,238,6,0.299343,0.338878,17531.646765,0,12,0.220408,270,0.32343
13994,13994,,{'scopus_id': 8385944600},"{'full_name': 'Krzhizhanovskaya, V. V.'}",{'department': '[115] кафедра высокопроизводительных вычислений'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 15},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[115] кафедра высокопроизводительных вычислений'},43,102,7,0.275679,0.30863,40445.771609,0,7,0.110742,100,0.070723
14012,14012,,{'scopus_id': 55725403900},"{'full_name': 'Smirnov, Alexander'}",{'department': '[117] кафедра информационных систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 15},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[117] кафедра информационных систем'},34,125,5,0.281989,0.310778,28303.523624,0,5,0.14795,83,0.068493
13444,13444,,{'scopus_id': 8046819200},"{'full_name': 'Bobtsov, Alexey A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 14},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},24,139,6,0.268921,0.292748,7656.115748,0,14,0.293478,81,0.066617
13456,13456,,{'scopus_id': 14061225700},"{'full_name': 'Shalin, A. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 14},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},40,129,6,0.314764,0.350377,17859.576796,0,1,0.229487,179,0.385024
13595,13595,,{'scopus_id': 23006901100},"{'full_name': 'Volynsky, Maxim A.'}",{'department': '[204] кафедра компьютерной фотоники и видеоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 14},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[204] кафедра компьютерной фотоники и видеоинформатики'},15,119,6,0.263361,0.284864,7988.720461,0,10,0.295238,31,0.028039
13448,13448,,{'scopus_id': 16646119200},"{'full_name': 'Kashevnik, Alexey'}",{'department': '[117] кафедра информационных систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 13},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[117] кафедра информационных систем'},28,112,6,0.264566,0.289909,14160.978487,0,5,0.179894,68,0.04154
13555,13555,,{'scopus_id': 35572352400},"{'full_name': 'Simovski, Constantin R.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ведущий научный сотрудник'},{'total_pub': 13},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},33,115,6,0.321979,0.354291,18418.059581,0,1,0.24053,127,0.332617
13615,13615,,{'scopus_id': 7003772604},"{'full_name': 'Nikonorov, N. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 13},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},44,140,6,0.310473,0.344888,31814.79734,0,8,0.163848,155,0.182236
13665,13665,,{'scopus_id': 55667313600},"{'full_name': 'Yulin, Alexey V.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 13},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},47,142,6,0.319447,0.359115,29072.578168,0,1,0.20444,221,0.391037
13433,13433,,{'scopus_id': 7201779543},"{'full_name': 'Polyakov, A.'}",{'department': '[101] кафедра систем управления и информатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 12},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[101] кафедра систем управления и информатики'},16,95,7,0.259272,0.281024,2776.736981,0,3,0.358333,43,0.031619
13443,13443,,{'scopus_id': 26656070700},"{'full_name': 'Pyrkin, Anton A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 12},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},19,127,7,0.260395,0.283287,2905.652574,0,14,0.438596,75,0.051307
13592,13592,,{'scopus_id': 7007138092},"{'full_name': 'Kamshilin, Alexei A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 12},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},15,127,7,0.264101,0.286348,7216.461851,0,10,0.314286,33,0.032828
13667,13667,,{'scopus_id': 13405992500},"{'full_name': 'Rybin, M. V.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 12},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},29,121,7,0.294475,0.325978,4850.227943,0,1,0.26601,108,0.248782
13690,13690,,{'scopus_id': 7202910606},"{'full_name': 'Petrov, N. V.'}",{'department': '[519] кафедра фотоники и оптоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 12},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[519] кафедра фотоники и оптоинформатики'},27,103,7,0.268585,0.294519,16311.781133,0,26,0.182336,64,0.064823
13807,13807,,{'scopus_id': 55246080000},"{'full_name': 'Ezhova, K. V.'}",{'department': '[304] кафедра прикладной и компьютерной оптики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 12},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[304] кафедра прикладной и компьютерной оптики'},25,89,7,0.271594,0.299121,29680.5482,0,32,0.156667,47,0.042641
13897,13897,,{'scopus_id': 55507568200},"{'full_name': 'Filchenkov, Andrey'}",{'department': '[212] кафедра компьютерных технологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 12},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[212] кафедра компьютерных технологий'},26,61,6,0.262624,0.287669,21567.205058,0,34,0.113846,37,0.033372
13991,13991,,{'scopus_id': 57203257735},"{'full_name': 'Sidorov, A. I.'}",{'department': '[514] кафедра оптоинформационных технологий и материалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 12},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[514] кафедра оптоинформационных технологий и материалов'},35,107,6,0.302354,0.334076,18282.79509,0,8,0.193277,115,0.153061
13491,13491,,{'scopus_id': 35573748100},"{'full_name': 'Kirilenko, Demid A.'}",{'department': '[236] кафедра современных функциональных материалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 11},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[236] кафедра современных функциональных материалов'},57,196,6,0.302597,0.343746,26959.910706,0,27,0.191103,305,0.24388
13515,13515,,{'scopus_id': 7202768874},"{'full_name': 'Romanov, Alexey E.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 11},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},56,174,6,0.302841,0.343857,25959.866551,0,27,0.177922,274,0.236916
13519,13519,,{'scopus_id': 57035485600},"{'full_name': 'Reznik, R. R.'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': 'инженер'},{'total_pub': 11},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},37,184,7,0.278591,0.313978,10047.830852,0,12,0.280781,187,0.188145
13529,13529,,{'scopus_id': 56196347700},"{'full_name': 'Glybovski, S. B.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 11},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},30,124,6,0.294995,0.32454,2764.118069,0,1,0.291954,127,0.261019
13549,13549,,{'scopus_id': 36349158600},"{'full_name': 'Furtat, Igor B.'}",{'department': '[263] кафедра управления сложными системами (базовая)'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 11},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[263] кафедра управления сложными системами (базовая)'},19,54,6,0.264939,0.287824,14566.735862,0,16,0.152047,26,0.034957
13644,13644,,{'scopus_id': 57191198114},"{'full_name': 'Zuev, Dmitry A.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 11},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},32,166,6,0.306547,0.339587,1433.976061,0,1,0.387097,192,0.396157
13740,13740,,{'scopus_id': 7005095644},"{'full_name': 'Veiko, V. P.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 11},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},33,128,6,0.288872,0.319483,14617.104698,0,35,0.212121,112,0.096682
13776,13776,,{'scopus_id': 6506955578},"{'full_name': 'Rukhlenko, Ivan D.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 11},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},22,124,6,0.297388,0.323553,4292.147411,0,0,0.363636,84,0.124999
14166,14166,,{'scopus_id': 7003982355},"{'full_name': 'Limonov, Mikhail F.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 11},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},23,108,7,0.292356,0.321598,3554.559244,0,1,0.320158,81,0.187738
13454,13454,,{'scopus_id': 55960365900},"{'full_name': 'Petrov, M. I.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'младший научный сотрудник'},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},37,111,6,0.321635,0.356032,8863.748499,0,1,0.285285,190,0.433215
13607,13607,,{'scopus_id': 55239980100},"{'full_name': 'Toropov, Nikita'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",18,57,7,0.259049,0.280235,8883.808819,0,0,0.163399,25,0.033442
13822,13822,,{'scopus_id': 57213542823},"{'full_name': 'Zhdanov, D. D.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},21,99,7,0.226321,0.245582,7642.829576,0,16,0.3,63,0.026899
13871,13871,,{'scopus_id': 56819964000},"{'full_name': 'Babichev, Andrey'}",{'department': '[280] кафедра световых технологий и оптоэлектроники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ведущий инженер'},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[280] кафедра световых технологий и оптоэлектроники'},68,229,6,0.294706,0.33778,37575.309854,0,4,0.192713,439,0.340297
13953,13953,,{'scopus_id': 55247072700},"{'full_name': 'Maslov, Vladimir G.'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ведущий научный сотрудник'},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",33,161,6,0.297978,0.327789,14469.242183,0,0,0.289773,153,0.168787
14088,14088,,{'scopus_id': 6507383012},"{'full_name': 'Konyakhin, I.'}",{'department': '[201] кафедра оптико-электронных приборов и систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 10},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[201] кафедра оптико-электронных приборов и систем'},21,55,7,0.242068,0.262684,20805.100584,0,15,0.104762,22,0.020533
13469,13469,,{'scopus_id': 11639741200},"{'full_name': 'Ginzburg, P.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 9},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},25,74,6,0.299104,0.327855,10134.67923,0,1,0.296667,89,0.234041
13476,13476,,{'scopus_id': 23568349200},"{'full_name': 'Poddubny, Alexander N.'}",{'department': '[277] кафедра нанофотоники и метаматериалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 9},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[277] кафедра нанофотоники и метаматериалов'},37,136,6,0.298867,0.330905,12009.612678,0,26,0.283784,189,0.269144
13534,13534,,{'scopus_id': 54685165900},"{'full_name': 'Slobozhanyuk, A. P.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 9},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},34,98,6,0.304189,0.335851,2988.791058,0,1,0.285205,160,0.314474
13609,13609,,{'scopus_id': 7003857304},"{'full_name': 'Vartanyan, Tigran'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 9},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},17,54,7,0.263823,0.286221,8641.447802,0,0,0.183824,25,0.03317
13619,13619,,{'scopus_id': 48160963700},"{'full_name': 'Buzdalov, Maxim'}",{'department': '[212] кафедра компьютерных технологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 9},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[212] кафедра компьютерных технологий'},17,38,7,0.254358,0.274705,13363.804261,0,27,0.147059,20,0.021722
