Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,modularity_class,clustering,triangles
9134,9134,,{'scopus_id': 56393877900},"{'full_name': 'Bogdanov, A. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 30},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},94,399,7,0.327345,0.372173,67458.70589,0,11,0.125829,550
9858,9858,,{'scopus_id': 15925268000},"{'full_name': 'Kotenko, Igor'}",{'department': '[763] факультет безопасности информационных технологий'},{'country': 'Russian Federation'},{'university': 'St. Petersburg Federal Research Center of the Russian Academy of Sciences'},{'position': 'ведущий научный сотрудник'},{'total_pub': 30},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},40,141,7,0.292708,0.31895,56587.037794,0,7,0.073077,57
9143,9143,,{'scopus_id': 56196347700},"{'full_name': 'Glybovski, S. B.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 29},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},77,340,6,0.315298,0.352642,58008.320532,0,0,0.146617,429
9359,9359,,{'scopus_id': 22835225400},"{'full_name': 'Iorsh, I. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 28},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},80,257,7,0.347773,0.387555,136315.931786,0,11,0.139557,441
9230,9230,,{'scopus_id': 7005945087},"{'full_name': 'Cirlin, G. E.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 27},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},84,444,7,0.32067,0.360544,46493.233675,0,2,0.170683,595
9140,9140,,{'scopus_id': 36038963000},"{'full_name': 'Kivshar, Yu S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 26},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},87,359,6,0.341921,0.380401,77294.235856,0,11,0.154771,579
9145,9145,,{'scopus_id': 7006167582},"{'full_name': 'Belov, P. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 26},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},93,373,6,0.342125,0.382382,95300.13213,0,0,0.145161,621
9242,9242,,{'scopus_id': 7003951067},"{'full_name': 'Shelykh, Ivan A.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'главный научный сотрудник'},{'total_pub': 26},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},75,269,6,0.31128,0.345681,101631.793651,0,21,0.124685,346
9295,9295,,{'scopus_id': 7201565128},"{'full_name': 'Baranov, Alexander V.'}",{'department': '[720] факультет фотоники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 26},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[720] факультет фотоники'},94,413,8,0.321524,0.360927,87759.568084,0,1,0.139099,608
9229,9229,,{'scopus_id': 35573748100},"{'full_name': 'Kirilenko, D. A.'}",{'department': '[164] транснациональная научно-образовательная лаборатория перспективных методов исследования материалов UniFEL'},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': 'инженер'},{'total_pub': 24},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},128,439,7,0.327859,0.375403,128054.53017,0,29,0.106791,868
9142,9142,,{'scopus_id': 54685165900},"{'full_name': 'Slobozhanyuk, A. P.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 23},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},68,296,6,0.317083,0.351198,64588.920848,0,0,0.162862,371
9221,9221,,{'scopus_id': 57205955669},"{'full_name': 'Makarov, S. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 23},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},92,292,7,0.345731,0.387954,93449.605403,0,11,0.130435,546
9311,9311,,{'scopus_id': 14008386700},"{'full_name': 'Fedorov, A. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 22},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},72,363,8,0.316996,0.352492,42802.343754,0,1,0.200704,513
9324,9324,,{'scopus_id': 36761195300},"{'full_name': 'Mukhin, I. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 22},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},88,394,7,0.340098,0.382372,67033.697021,0,2,0.163793,627
9213,9213,,{'scopus_id': 7003871495},"{'full_name': 'Kaliteevski, M. A.'}",{'department': '[157] научно-исследовательский центр перспективных функциональных материалов и лазерных коммуникационных систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 20},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[157] научно-исследовательский центр перспективных функциональных материалов и лазерных коммуникационных систем'},51,247,8,0.289753,0.324106,23807.811987,0,2,0.197647,252
9225,9225,,{'scopus_id': 57035485600},"{'full_name': 'Reznik, R. R.'}",{'department': '[157] научно-исследовательский центр перспективных функциональных материалов и лазерных коммуникационных систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 20},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[157] научно-исследовательский центр перспективных функциональных материалов и лазерных коммуникационных систем'},73,381,7,0.308147,0.345315,30973.38742,0,2,0.176941,465
9235,9235,,{'scopus_id': 23568349200},"{'full_name': 'Poddubny, Alexander N.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 19},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},80,250,6,0.330027,0.36748,71173.071852,0,0,0.146519,463
9132,9132,,{'scopus_id': 15050740400},"{'full_name': 'Kapitanova, P.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 18},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},64,225,7,0.318712,0.354468,51005.268549,0,11,0.149802,302
9149,9149,,{'scopus_id': 55507568200},"{'full_name': 'Filchenkov, Andrey'}",{'department': '[717] факультет информационных технологий и программирования'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 18},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[717] факультет информационных технологий и программирования'},49,121,8,0.263273,0.291589,75182.928601,0,5,0.068878,81
9194,9194,,{'scopus_id': 56819964000},"{'full_name': 'Babichev, A. V.'}",{'department': '[157] научно-исследовательский центр перспективных функциональных материалов и лазерных коммуникационных систем'},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': 'инженер'},{'total_pub': 18},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},69,439,7,0.295686,0.331508,26021.667249,0,4,0.279625,656
9219,9219,,{'scopus_id': 35413120500},"{'full_name': 'Zakhidov, A. A.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'главный научный сотрудник'},{'total_pub': 18},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},70,239,7,0.311702,0.349307,61406.912465,0,11,0.136232,329
9183,9183,,{'scopus_id': 55532133600},"{'full_name': 'Mozharov, A. M.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 17},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},52,252,7,0.307363,0.341838,9140.7664,0,2,0.244344,324
9202,9202,,{'scopus_id': 7202658480},"{'full_name': 'Novikov, I. I.'}",{'department': '[157] научно-исследовательский центр перспективных функциональных материалов и лазерных коммуникационных систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 17},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[157] научно-исследовательский центр перспективных функциональных материалов и лазерных коммуникационных систем'},66,438,7,0.293794,0.328851,12873.79769,0,4,0.307226,659
9203,9203,,{'scopus_id': 7202362169},"{'full_name': 'Egorov, A. Yu'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 17},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},72,414,7,0.296641,0.334252,25224.818429,0,4,0.258607,661
9207,9207,,{'scopus_id': 56984089400},"{'full_name': 'Ivanov, K. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 17},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},33,198,8,0.27706,0.306394,5646.846142,0,2,0.297348,157
9266,9266,,{'scopus_id': 7202910606},"{'full_name': 'Petrov, N. V.'}",{'department': '[720] факультет фотоники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 17},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[720] факультет фотоники'},42,152,7,0.286964,0.313651,29586.383406,0,8,0.147503,127
9572,9572,,{'scopus_id': 8375851500},"{'full_name': 'Efimov, Denis'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ведущий научный сотрудник'},{'total_pub': 17},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},30,116,7,0.276493,0.298491,33273.5506,0,16,0.16092,70
9990,9990,,{'scopus_id': 55382199400},"{'full_name': 'Kovalchuk, Sergey'}",{'department': '[738] Институт дизайна и урбанистики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 17},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[738] Институт дизайна и урбанистики'},47,166,7,0.279251,0.305056,41640.804492,0,14,0.174838,189
10363,10363,,{'scopus_id': 56217679300},"{'full_name': 'Bochenina, Klavdiya O.'}",{'department': '[115] кафедра высокопроизводительных вычислений'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 17},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[115] кафедра высокопроизводительных вычислений'},39,151,7,0.270245,0.29462,26842.704506,0,14,0.19973,148
9162,9162,,{'scopus_id': 16646119200},"{'full_name': 'Kashevnik, Alexey'}",{'department': '[717] факультет информационных технологий и программирования'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'доцент (квалификационная категория ""ординарный доцент"")'}",{'total_pub': 16},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[717] факультет информационных технологий и программирования'},36,105,8,0.266172,0.289208,45478.521805,0,5,0.146032,92
9227,9227,,{'scopus_id': 7004100040},"{'full_name': 'Soshnikov, I. P.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 16},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},55,257,7,0.30155,0.335633,16294.80056,0,2,0.245118,364
9317,9317,,{'scopus_id': 36993639000},"{'full_name': 'Bolshakov, A. D.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': 'научный сотрудник'},{'total_pub': 16},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},47,259,7,0.306093,0.339754,7747.434663,0,2,0.272895,295
9404,9404,,{'scopus_id': 7003772604},"{'full_name': 'Nikonorov, N. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 16},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},53,181,7,0.304469,0.337765,52331.836711,0,26,0.1582,218
9553,9553,,{'scopus_id': 57210318844},"{'full_name': 'Shukalov, A. V.'}",{'department': '[763] факультет безопасности информационных технологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 16},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[763] факультет безопасности информационных технологий'},25,127,7,0.269041,0.289713,16250.32132,0,3,0.206667,62
9182,9182,,{'scopus_id': 56095920700},"{'full_name': 'Komissarenko, F. E.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 15},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},79,240,7,0.340501,0.381073,73360.992597,0,11,0.163583,504
9200,9200,,{'scopus_id': 6701588481},"{'full_name': 'Gladyshev, A. G.'}",{'department': '[157] научно-исследовательский центр перспективных функциональных материалов и лазерных коммуникационных систем'},{'country': 'Russian Federation'},{'university': 'Connector Optics LLC'},{'position': 'инженер'},{'total_pub': 15},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},62,400,7,0.288841,0.323102,9944.042678,0,4,0.332628,629
9654,9654,,{'scopus_id': 55960365900},"{'full_name': 'Petrov, Mihail I.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 15},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},42,148,6,0.311491,0.341819,19311.343837,0,11,0.180023,155
9141,9141,,{'scopus_id': 57219351849},"{'full_name': 'Shchelokova, A. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 14},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},41,181,6,0.300602,0.328267,5958.209456,0,0,0.27561,226
9201,9201,,{'scopus_id': 6603558355},"{'full_name': 'Karachinsky, L. Ya'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Connector Optics LLC'},{'position': nan},{'total_pub': 14},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},54,355,7,0.288624,0.321367,7867.531222,0,4,0.359189,514
9298,9298,,{'scopus_id': 7202768874},"{'full_name': 'Romanov, A. E.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 14},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},53,173,8,0.289023,0.324052,26282.019077,0,23,0.216255,298
9308,9308,,{'scopus_id': 36616700800},"{'full_name': 'Ushakova, E. V.'}",{'department': '[720] факультет фотоники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 14},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[720] факультет фотоники'},81,263,7,0.338693,0.379047,91503.513681,0,1,0.162963,528
9315,9315,,{'scopus_id': 56366230300},"{'full_name': 'Tsypkin, A. N.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 14},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},57,193,7,0.315082,0.347057,65284.19072,0,8,0.166667,266
9554,9554,,{'scopus_id': 57212047827},"{'full_name': 'Zharinov, I. O.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 14},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},17,109,8,0.25192,0.270347,4300.721183,0,3,0.338235,46
9674,9674,,{'scopus_id': 57195619795},"{'full_name': 'Sayanskiy, A.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 14},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},29,129,6,0.294133,0.320753,7913.797495,0,0,0.243842,99
9130,9130,,{'scopus_id': 56771350800},"{'full_name': 'Sadrieva, Z.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 13},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},32,162,7,0.299387,0.328939,4874.017165,0,11,0.314516,156
9135,9135,,{'scopus_id': 56800405100},"{'full_name': 'Koshelev, K. L.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 13},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},30,154,7,0.297371,0.3243,6613.792297,0,11,0.285057,124
9144,9144,,{'scopus_id': 8325212200},"{'full_name': 'Melchakova, I. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 13},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},45,192,6,0.297294,0.325494,6510.428332,0,0,0.274747,272
9508,9508,,{'scopus_id': 7003857304},"{'full_name': 'Vartanyan, Tigran A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 13},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},30,110,6,0.31379,0.33967,23664.192219,0,15,0.193103,84
9523,9523,,{'scopus_id': 54396145500},"{'full_name': 'Smirnova, Daria A.'}",{'department': nan},{'country': 'United States'},{'university': 'City College of New York'},{'position': nan},{'total_pub': 13},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},41,204,6,0.302066,0.330655,23210.419076,0,0,0.315854,259
9677,9677,,{'scopus_id': 57191198114},"{'full_name': 'Zuev, D.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 13},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},45,158,7,0.325812,0.359782,16823.8234,0,13,0.285859,283
9817,9817,,{'scopus_id': 6602084129},"{'full_name': 'Evlyukhin, Andrey B.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 13},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},42,106,7,0.28957,0.318711,29890.477271,0,11,0.147503,127
9151,9151,,{'scopus_id': 23092497000},"{'full_name': 'Vyatkin, Valeriy'}",{'department': '[717] факультет информационных технологий и программирования'},{'country': 'Finland'},{'university': 'Aalto University'},{'position': 'профессор (исследователь)'},{'total_pub': 12},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},33,89,7,0.272943,0.296556,53863.111629,0,5,0.130682,69
9206,9206,,{'scopus_id': 57193544248},"{'full_name': 'Morozov, K. M.'}",{'department': '[772] факультет наноэлектроники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'лаборант'},{'total_pub': 12},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[772] факультет наноэлектроники'},27,151,8,0.277328,0.304688,4396.153733,0,2,0.353276,124
9307,9307,,{'scopus_id': 36573298700},"{'full_name': 'Cherevkov, S. A.'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 12},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",44,207,8,0.291334,0.321242,6590.744788,0,1,0.327696,310
9319,9319,,{'scopus_id': 57061690000},"{'full_name': 'Fedorov, V. V.'}",{'department': '[427] научно-исследовательский институт наукоемких компьютерных технологий'},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': 'инженер'},{'total_pub': 12},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},30,201,7,0.299504,0.329222,2688.167225,0,2,0.445977,194
9415,9415,,{'scopus_id': 35572352400},"{'full_name': 'Simovski, C.'}",{'department': '[768] физический факультет'},{'country': 'Finland'},{'university': 'Aalto University'},{'position': 'ведущий научный сотрудник'},{'total_pub': 12},{'itmo_and_others': 'Finland'},{'itmo_depart_and_others': 'Finland'},37,112,7,0.293681,0.324323,19572.67755,0,0,0.172673,115
9420,9420,,{'scopus_id': 26656070700},"{'full_name': 'Pyrkin, Anton'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 12},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},34,141,7,0.2812,0.304454,15903.957948,0,7,0.254902,143
