Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,componentnumber,modularity_class,clustering,triangles,eigencentrality
6544,6544,,{'scopus_id': 11639741200},"{'full_name': 'Ginzburg, Pavel'}",{'department': '[768] физический факультет'},{'country': 'Israel'},{'university': 'Tel Aviv University'},{'position': 'научный сотрудник'},{'total_pub': 7},{'itmo_and_others': 'Israel'},{'itmo_depart_and_others': 'Israel'},43,124,7,0.286028,0.316326,20414.344366,0,7,0.260244,235,0.276068
6604,6604,,{'scopus_id': 7005697142},"{'full_name': 'Portnoi, M. E.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор (исследователь)'},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},18,48,8,0.262277,0.283616,12607.740781,0,16,0.215686,33,0.084674
6649,6649,,{'scopus_id': 54683887600},"{'full_name': 'Filonov, D. S.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},{'university': 'Moscow Institute of Physics and Technology'},{'position': 'научный сотрудник'},{'total_pub': 7},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},33,94,8,0.265531,0.291599,16609.001523,0,5,0.217803,115,0.140862
6658,6658,,{'scopus_id': 57193837630},"{'full_name': 'Ionov, A. S.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'JSC OKB-Planeta'},{'position': nan},{'total_pub': 7},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},41,242,8,0.268012,0.293393,4769.606423,0,8,0.563415,462,0.520143
6695,6695,,{'scopus_id': 57103829700},"{'full_name': 'Tepliakov, N. V.'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",20,106,8,0.268715,0.291736,2248.541088,0,34,0.536842,102,0.157115
6705,6705,,{'scopus_id': 53064029400},"{'full_name': 'Kyriienko, O.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},13,38,8,0.252065,0.272944,3689.876578,0,16,0.230769,18,0.060525
6786,6786,,{'scopus_id': 36637147000},"{'full_name': 'Gerasimov, Dmitry N.'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'доцент (квалификационная категория ""ординарный доцент"")'}",{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},12,45,9,0.236927,0.252654,4326.451548,0,5,0.30303,20,0.02317
6971,6971,,{'scopus_id': 57203635292},"{'full_name': 'Ponomareva, Evgenia A.'}","{'department': '[150] международный научный центр оптической и квантовой информатики, биофотоники'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'лаборант'},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[150] международный научный центр оптической и квантовой информатики, биофотоники'}",21,92,8,0.262541,0.282301,5223.58511,0,39,0.428571,90,0.109484
7010,7010,,{'scopus_id': 7004482782},"{'full_name': 'Enoch, Stefan'}",{'department': nan},{'country': 'France'},{'university': 'Institut Fresnel'},{'position': nan},{'total_pub': 7},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},39,158,8,0.267837,0.29463,7488.586315,0,5,0.330634,245,0.231859
7015,7015,,{'scopus_id': 7003857304},"{'full_name': 'Vartanyan, T. A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},29,74,8,0.261679,0.283069,34424.936798,0,21,0.238916,97,0.0736
7047,7047,,{'scopus_id': 57204767495},"{'full_name': 'Lobantsev, Artem'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},31,122,8,0.244293,0.2638,5390.555257,0,38,0.329032,153,0.082711
7136,7136,,{'scopus_id': 55303364600},"{'full_name': 'Chertov, A. N.'}",{'department': '[764] инженерно-исследовательский факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'доцент (квалификационная категория ""ординарный доцент"")'}",{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[764] инженерно-исследовательский факультет'},26,95,7,0.241597,0.259824,23667.235752,0,40,0.264615,86,0.051493
7467,7467,,{'scopus_id': 55932123000},"{'full_name': 'Shilov, Nikolay'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St. Petersburg Federal Research Center of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 7},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},16,46,8,0.242291,0.259686,14987.33619,0,31,0.333333,40,0.030713
7522,7522,,{'scopus_id': 7004356580},"{'full_name': 'Lavrinenko, A. V.'}",{'department': nan},{'country': 'Denmark'},{'university': 'Technical University of Denmark'},{'position': nan},{'total_pub': 7},{'itmo_and_others': 'Denmark'},{'itmo_depart_and_others': 'Denmark'},21,116,8,0.265506,0.289717,2305.47007,0,9,0.471429,99,0.151433
7545,7545,,{'scopus_id': 57204840537},"{'full_name': 'Zhang, X. C.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},18,119,8,0.256828,0.276012,3093.675672,0,39,0.562092,86,0.077881
7546,7546,,{'scopus_id': 6506336515},"{'full_name': 'Smolyanskaya, Olga A.'}",{'department': '[720] факультет фотоники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[720] факультет фотоники'},34,140,9,0.243836,0.264093,15122.151777,0,38,0.361854,203,0.089826
7575,7575,,{'scopus_id': 6603274538},"{'full_name': 'Gubanova, L. A.'}",{'department': '[720] факультет фотоники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'профессор (квалификационная категория "" ординарный профессор"")'}",{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[720] факультет фотоники'},12,42,9,0.225987,0.239959,15929.530989,0,40,0.227273,15,0.014922
7823,7823,,{'scopus_id': 57202741634},"{'full_name': 'Bogdanov, N. N.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,77,8,0.230639,0.245281,2304.068195,0,40,0.538462,42,0.032018
8161,8161,,{'scopus_id': 35198200600},"{'full_name': 'Gushchin, Pavel'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},25,70,8,0.247668,0.267004,17253.595552,0,3,0.35,105,0.066583
8678,8678,,{'scopus_id': 57050342500},"{'full_name': 'Nekrylov, Ivan S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},20,74,8,0.230066,0.246923,7698.105647,0,40,0.4,76,0.041343
8772,8772,,{'scopus_id': 57200213601},"{'full_name': 'Metsker, Oleg'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},24,67,9,0.219149,0.236791,8924.004058,0,37,0.242754,67,0.031019
6234,6234,,{'scopus_id': 56017529200},"{'full_name': 'Sigurdsson, H.'}",{'department': nan},{'country': 'United Kingdom'},{'university': 'University of Southampton'},{'position': nan},{'total_pub': 6},{'itmo_and_others': 'United Kingdom'},{'itmo_depart_and_others': 'United Kingdom'},26,77,8,0.2637,0.288593,4909.245444,0,16,0.332308,108,0.141232
6252,6252,,{'scopus_id': 6701496891},"{'full_name': 'Alù, Andrea'}",{'department': nan},{'country': 'United States'},"{'university': 'Joint Institute for Nuclear Research, Dubna'}",{'position': nan},{'total_pub': 6},{'itmo_and_others': 'United States'},{'itmo_depart_and_others': 'United States'},34,111,8,0.272287,0.298534,22726.31941,0,15,0.308378,173,0.183474
6258,6258,,{'scopus_id': 57103805600},"{'full_name': 'Tukmakova, A. S.'}",{'department': '[950] факультет энергетики и экотехнологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'старший преподаватель (квалификационная категория ""старший преподаватель"")'}",{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[950] факультет энергетики и экотехнологий'},22,67,8,0.223573,0.239639,15301.660124,0,21,0.298701,69,0.030326
6289,6289,,{'scopus_id': 7004011042},"{'full_name': 'Golubok, A. O.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},20,85,7,0.280984,0.305553,3343.397059,0,6,0.452632,86,0.189197
6291,6291,,{'scopus_id': 13406769300},"{'full_name': 'Samusev, A. K.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},35,131,7,0.284017,0.313925,7062.183847,0,6,0.405042,241,0.346402
6307,6307,,{'scopus_id': 7006301031},"{'full_name': 'Gutkin, M. Yu'}",{'department': '[772] факультет наноэлектроники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[772] факультет наноэлектроники'},20,45,8,0.246922,0.267368,12154.298374,0,13,0.194737,37,0.049479
6349,6349,,{'scopus_id': 57197720739},"{'full_name': 'Rochas, S. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},37,187,8,0.264893,0.289783,15319.379306,0,8,0.402402,268,0.370916
6395,6395,,{'scopus_id': 57193423652},"{'full_name': 'Girshova, E. I.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'St Petersburg National Research Academic University of the Russian Academy of Sciences'},{'position': nan},{'total_pub': 6},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},14,65,8,0.254956,0.273141,3628.236277,0,13,0.494505,45,0.057019
6411,6411,,{'scopus_id': 57193531570},"{'full_name': 'Fakhardo, Anna'}",{'department': '[980] химико-биологический кластер'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[980] химико-биологический кластер'},31,87,8,0.261369,0.283555,8636.090657,0,1,0.369892,172,0.133022
6444,6444,,{'scopus_id': 12785405900},"{'full_name': 'Gulevich, D. R.'}","{'department': '[150] международный научный центр оптической и квантовой информатики, биофотоники'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ведущий научный сотрудник'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[150] международный научный центр оптической и квантовой информатики, биофотоники'}",19,47,9,0.240846,0.260267,22942.902466,0,16,0.163743,28,0.031994
6478,6478,,{'scopus_id': 55412016500},"{'full_name': 'Ignatiev, A. I.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},18,82,8,0.248484,0.267019,3993.630657,0,8,0.444444,68,0.051004
6482,6482,,{'scopus_id': 6507970827},"{'full_name': 'Kognovitskaya, E. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 6},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},28,203,8,0.259501,0.283548,1511.173556,0,8,0.761905,288,0.398501
6489,6489,,{'scopus_id': 53983758300},"{'full_name': 'Alekseev, P. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 6},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},33,99,8,0.284411,0.313152,13538.664715,0,6,0.395833,209,0.288692
6503,6503,,{'scopus_id': 7003347783},"{'full_name': 'Varavin, V. S.'}",{'department': nan},{'country': 'Russian Federation'},"{'university': 'Institute of Semiconductor Physics, Siberian Branch, Russian Academy of Sciences'}",{'position': nan},{'total_pub': 6},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},26,145,8,0.24963,0.269408,2431.559136,0,34,0.633846,206,0.117313
6538,6538,,{'scopus_id': 56436689700},"{'full_name': 'Novotelnova, A. V.'}",{'department': '[950] факультет энергетики и экотехнологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'доцент (квалификационная категория ""ординарный доцент"")'}",{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[950] факультет энергетики и экотехнологий'},20,70,8,0.226112,0.241774,11464.890738,0,21,0.378947,72,0.026805
6565,6565,,{'scopus_id': 7005423662},"{'full_name': 'Neelov, Igor M.'}",{'department': '[764] инженерно-исследовательский факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'профессор (квалификационная категория "" ординарный профессор"")'}",{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[764] инженерно-исследовательский факультет'},23,81,8,0.238048,0.25515,20369.028514,0,1,0.312253,79,0.038818
6582,6582,,{'scopus_id': 56036170900},"{'full_name': 'Vitkin, V. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},26,109,7,0.2646,0.287436,23784.12957,0,2,0.332308,108,0.122371
6619,6619,,{'scopus_id': 55750527100},"{'full_name': 'Timin, Alexander S.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Peter the Great St. Petersburg Polytechnic University'},{'position': nan},{'total_pub': 6},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},36,133,8,0.271797,0.296654,7906.601242,0,7,0.407937,257,0.205352
6640,6640,,{'scopus_id': 55355650800},"{'full_name': 'Zimenko, Konstantin'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},11,41,9,0.244085,0.260953,4011.80709,0,5,0.418182,23,0.029771
6643,6643,,{'scopus_id': 56045879200},"{'full_name': 'Gorlach, M. A.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},25,87,8,0.264088,0.287237,8138.062288,0,5,0.29,87,0.104865
6655,6655,,{'scopus_id': 56973863800},"{'full_name': 'Kurochkin, A. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},40,284,7,0.277101,0.302865,19291.99763,0,8,0.433333,338,0.461906
6657,6657,,{'scopus_id': 57193830839},"{'full_name': 'Voropaev, K. O.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Yaroslav-the-Wise Novgorod State University'},{'position': nan},{'total_pub': 6},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},38,216,8,0.264551,0.289271,3503.605294,0,8,0.556188,391,0.479479
6666,6666,,{'scopus_id': 7102642341},"{'full_name': 'Orlova, A. O.'}",{'department': '[720] факультет фотоники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[720] факультет фотоники'},17,72,8,0.261226,0.2813,3821.096219,0,34,0.419118,57,0.092699
6702,6702,,{'scopus_id': 57191198114},"{'full_name': 'Zuev, D. A.'}",{'department': '[768] физический факультет'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[768] физический факультет'},28,73,7,0.290695,0.317116,11372.0779,0,22,0.359788,136,0.28474
6772,6772,,{'scopus_id': 57203021833},"{'full_name': 'Ryzhkov, Nikolai V.'}",{'department': '[980] химико-биологический кластер'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[980] химико-биологический кластер'},21,67,8,0.260846,0.281507,11359.450971,0,1,0.304762,64,0.065017
6788,6788,,{'scopus_id': 7103218872},"{'full_name': 'Nikiforov, Vladimir O.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,39,9,0.236868,0.252364,3847.861615,0,5,0.345455,19,0.021937
6798,6798,,{'scopus_id': 6602633236},"{'full_name': 'Dukelskii, K. V.'}",{'department': '[763] факультет безопасности информационных технологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[763] факультет безопасности информационных технологий'},26,85,8,0.262493,0.286234,10338.487976,0,8,0.338462,110,0.118269
6806,6806,,{'scopus_id': 56439583500},"{'full_name': 'Saenko, Igor'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,39,8,0.23994,0.255007,4900.319891,0,0,0.272727,15,0.021263
6818,6818,,{'scopus_id': 57191410349},"{'full_name': 'Melnik, Maksim'}",{'department': '[720] факультет фотоники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[720] факультет фотоники'},24,117,8,0.264869,0.285733,6773.862091,0,39,0.416667,115,0.099081
6909,6909,,{'scopus_id': 57189874225},"{'full_name': 'Kudryavtseva, I. V.'}",{'department': '[761] факультет систем управления и робототехники'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'доцент (квалификационная категория ""ординарный доцент"")'}",{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[761] факультет систем управления и робототехники'},9,41,9,0.196951,0.207259,11689.828318,0,12,0.5,18,0.008816
6919,6919,,{'scopus_id': 6506692399},"{'full_name': 'Ustyuzhanin, E. E.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'National Research University “Moscow Power Engineering Institute”'},{'position': nan},{'total_pub': 6},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},11,64,9,0.196344,0.206549,4511.952168,0,12,0.563636,31,0.010219
6932,6932,,{'scopus_id': 57208318420},"{'full_name': 'Chuprov, Sergey'}",{'department': '[763] факультет безопасности информационных технологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'ассистент (квалификационная категория ""ассистент"")'}",{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[763] факультет безопасности информационных технологий'},17,67,8,0.238147,0.254392,5690.40778,0,0,0.426471,58,0.02636
6933,6933,,{'scopus_id': 57191359693},"{'full_name': 'Viksnin, Ilya'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},17,67,8,0.238147,0.254392,5690.40778,0,0,0.426471,58,0.02636
6976,6976,,{'scopus_id': 57196097210},"{'full_name': 'Oreshkina, Kseniya'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},30,159,8,0.258099,0.280094,6826.942845,0,8,0.354023,154,0.11917
7014,7014,,{'scopus_id': 56020051200},"{'full_name': 'Gladskikh, I. A.'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",24,77,8,0.257798,0.279193,19634.745679,0,21,0.34058,94,0.077868
7054,7054,,{'scopus_id': 56499375200},"{'full_name': 'Dobrenko, Natalia'}",{'department': '[725] факультет инфокоммуникационных технологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'position': 'старший преподаватель (квалификационная категория ""старший преподаватель"")'}",{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[725] факультет инфокоммуникационных технологий'},29,124,8,0.244564,0.263891,3472.394365,0,38,0.376847,153,0.080449
