Source,Target,Type,Id,Label,timeset,Weight
14974,15049,Undirected,206,,,1
14974,15197,Undirected,207,,,5
14974,14991,Undirected,208,,,3
14974,14992,Undirected,209,,,4
14974,15198,Undirected,210,,,7
14974,15220,Undirected,211,,,4
14974,14977,Undirected,212,,,1
14974,15221,Undirected,213,,,7
14974,15199,Undirected,214,,,1
14974,15201,Undirected,215,,,1
14974,15203,Undirected,216,,,1
14974,15222,Undirected,217,,,2
14974,15232,Undirected,218,,,4
14974,15589,Undirected,219,,,4
14974,14986,Undirected,220,,,1
14974,14990,Undirected,221,,,1
14974,15590,Undirected,222,,,4
14974,15189,Undirected,223,,,1
14974,15210,Undirected,224,,,1
14974,15670,Undirected,225,,,6
14974,15674,Undirected,226,,,5
14974,15050,Undirected,227,,,1
14974,15724,Undirected,228,,,5
14974,14978,Undirected,229,,,1
14974,15760,Undirected,230,,,7
14974,15993,Undirected,231,,,3
14974,15994,Undirected,232,,,5
14975,15025,Undirected,233,,,4
14975,15190,Undirected,234,,,2
14975,15191,Undirected,235,,,2
14975,15192,Undirected,236,,,3
14975,15193,Undirected,237,,,2
14975,15194,Undirected,238,,,3
14975,15195,Undirected,239,,,2
14975,15232,Undirected,240,,,4
14976,14977,Undirected,241,,,7
14976,14978,Undirected,242,,,7
14976,14979,Undirected,243,,,4
14976,14980,Undirected,244,,,6
14976,14981,Undirected,245,,,4
14976,15039,Undirected,246,,,3
14976,15232,Undirected,247,,,4
14976,15233,Undirected,248,,,5
14976,15234,Undirected,249,,,2
14976,15235,Undirected,250,,,2
14976,15854,Undirected,251,,,5
14976,15855,Undirected,252,,,2
14976,15038,Undirected,253,,,1
14977,14978,Undirected,254,,,12
14977,14979,Undirected,255,,,4
14977,14980,Undirected,256,,,10
14977,14981,Undirected,257,,,6
14977,14982,Undirected,258,,,2
14977,14983,Undirected,259,,,3
14977,14984,Undirected,260,,,2
14977,14985,Undirected,261,,,2
14977,14986,Undirected,262,,,2
14977,14987,Undirected,263,,,3
14977,15038,Undirected,264,,,7
14977,15015,Undirected,265,,,3
14977,15039,Undirected,266,,,4
14977,15014,Undirected,267,,,1
14977,15059,Undirected,268,,,3
14977,15060,Undirected,269,,,3
14977,15061,Undirected,270,,,3
14977,15196,Undirected,271,,,5
14977,15220,Undirected,272,,,4
14977,14992,Undirected,273,,,1
14977,15221,Undirected,274,,,7
14977,14991,Undirected,275,,,1
14977,15199,Undirected,276,,,1
14977,15201,Undirected,277,,,1
14977,15203,Undirected,278,,,1
14977,15222,Undirected,279,,,2
14977,15198,Undirected,280,,,1
14977,15232,Undirected,281,,,4
14977,15233,Undirected,282,,,5
14977,15234,Undirected,283,,,2
14977,15235,Undirected,284,,,2
14977,15555,Undirected,285,,,8
14977,15331,Undirected,286,,,1
14977,15032,Undirected,287,,,3
14977,15600,Undirected,288,,,7
14977,15026,Undirected,289,,,1
14977,15056,Undirected,290,,,1
14977,15028,Undirected,291,,,1
14977,15760,Undirected,292,,,5
14977,15783,Undirected,293,,,4
14977,15854,Undirected,294,,,5
14977,15855,Undirected,295,,,2
14978,14979,Undirected,296,,,6
14978,14980,Undirected,297,,,17
14978,14981,Undirected,298,,,8
14978,14982,Undirected,299,,,2
14978,14983,Undirected,300,,,3
14978,14984,Undirected,301,,,2
14978,14985,Undirected,302,,,2
14978,14986,Undirected,303,,,2
14978,14987,Undirected,304,,,3
14978,15039,Undirected,305,,,3
14978,15383,Undirected,306,,,1
14978,15555,Undirected,307,,,8
14978,15015,Undirected,308,,,2
14978,15038,Undirected,309,,,1
14978,15331,Undirected,310,,,1
14978,15032,Undirected,311,,,5
14978,15600,Undirected,312,,,7
14978,15026,Undirected,313,,,1
14978,15056,Undirected,314,,,1
14978,15028,Undirected,315,,,1
14978,15690,Undirected,316,,,6
14978,15601,Undirected,317,,,2
14978,15691,Undirected,318,,,2
14978,15692,Undirected,319,,,2
14978,15693,Undirected,320,,,3
14978,15694,Undirected,321,,,2
14978,15708,Undirected,322,,,5
14978,15016,Undirected,323,,,1
14978,15197,Undirected,324,,,1
14978,14991,Undirected,325,,,1
14978,15720,Undirected,326,,,2
14978,15721,Undirected,327,,,4
14978,15220,Undirected,328,,,1
14978,15722,Undirected,329,,,2
14978,15723,Undirected,330,,,2
14978,15724,Undirected,331,,,7
14978,15033,Undirected,332,,,1
14978,14992,Undirected,333,,,1
14978,15749,Undirected,334,,,2
14978,15750,Undirected,335,,,2
14978,15751,Undirected,336,,,2
14978,15752,Undirected,337,,,3
14978,15753,Undirected,338,,,2
14978,15754,Undirected,339,,,2
14978,15755,Undirected,340,,,2
14978,15756,Undirected,341,,,2
14978,15757,Undirected,342,,,2
14978,15758,Undirected,343,,,3
14978,15634,Undirected,344,,,1
14978,15759,Undirected,345,,,3
14978,15045,Undirected,346,,,1
14978,15760,Undirected,347,,,5
14978,15783,Undirected,348,,,7
14978,15017,Undirected,349,,,1
14978,16041,Undirected,350,,,4
14979,14980,Undirected,351,,,6
14979,14981,Undirected,352,,,4
14980,14981,Undirected,353,,,8
14980,14982,Undirected,354,,,2
14980,14983,Undirected,355,,,3
14980,14984,Undirected,356,,,2
14980,14985,Undirected,357,,,2
14980,14986,Undirected,358,,,2
14980,14987,Undirected,359,,,3
14980,15012,Undirected,360,,,4
14980,15013,Undirected,361,,,4
14980,15014,Undirected,362,,,2
14980,15015,Undirected,363,,,5
14980,15016,Undirected,364,,,2
14980,15025,Undirected,365,,,5
14980,15026,Undirected,366,,,4
14980,15027,Undirected,367,,,5
14980,15028,Undirected,368,,,7
14980,14992,Undirected,369,,,5
14980,15029,Undirected,370,,,4
14980,15030,Undirected,371,,,5
14980,15031,Undirected,372,,,5
14980,15032,Undirected,373,,,9
14980,15033,Undirected,374,,,4
14980,15034,Undirected,375,,,1
14980,15036,Undirected,376,,,4
14980,15037,Undirected,377,,,4
14980,15038,Undirected,378,,,4
14980,15022,Undirected,379,,,3
14980,15177,Undirected,380,,,6
14980,15046,Undirected,381,,,3
14980,14990,Undirected,382,,,4
14980,15047,Undirected,383,,,2
14980,15048,Undirected,384,,,3
14980,15197,Undirected,385,,,5
14980,14991,Undirected,386,,,2
14980,15198,Undirected,387,,,6
14980,15390,Undirected,388,,,6
14980,15555,Undirected,389,,,8
14980,15331,Undirected,390,,,1
14980,15600,Undirected,391,,,7
14980,15056,Undirected,392,,,1
14980,15666,Undirected,393,,,5
14980,15601,Undirected,394,,,3
14980,15667,Undirected,395,,,2
14980,15668,Undirected,396,,,2
14980,15670,Undirected,397,,,6
14980,15690,Undirected,398,,,4
14980,15720,Undirected,399,,,2
14980,15721,Undirected,400,,,4
14980,15220,Undirected,401,,,1
14980,15722,Undirected,402,,,2
14980,15723,Undirected,403,,,2
14980,15724,Undirected,404,,,7
14980,15729,Undirected,405,,,12
14980,15760,Undirected,406,,,15
14980,15761,Undirected,407,,,4
14980,15762,Undirected,408,,,4
14980,15763,Undirected,409,,,3
14980,15764,Undirected,410,,,4
14980,15822,Undirected,411,,,7
14980,15054,Undirected,412,,,1
14980,15823,Undirected,413,,,2
14980,15824,Undirected,414,,,1
14980,15825,Undirected,415,,,10
14980,15993,Undirected,416,,,3
14980,15994,Undirected,417,,,5
14980,16041,Undirected,418,,,11
14980,15057,Undirected,419,,,1
14980,16128,Undirected,420,,,5
14981,14982,Undirected,421,,,4
14981,14983,Undirected,422,,,6
14981,14984,Undirected,423,,,4
14981,14985,Undirected,424,,,4
14981,14986,Undirected,425,,,4
14981,14987,Undirected,426,,,6
14982,14983,Undirected,427,,,6
14982,14984,Undirected,428,,,4
14982,14985,Undirected,429,,,4
14982,14986,Undirected,430,,,4
14982,14987,Undirected,431,,,6
14983,14984,Undirected,432,,,6
14983,14985,Undirected,433,,,6
14983,14986,Undirected,434,,,6
14983,14987,Undirected,435,,,9
14984,14985,Undirected,436,,,4
14984,14986,Undirected,437,,,4
14984,14987,Undirected,438,,,6
14985,14986,Undirected,439,,,4
14985,14987,Undirected,440,,,6
14986,14987,Undirected,441,,,6
14986,15589,Undirected,442,,,4
14986,14990,Undirected,443,,,1
14986,15590,Undirected,444,,,4
14986,15189,Undirected,445,,,1
14986,15210,Undirected,446,,,1
14987,14988,Undirected,447,,,6
14987,14989,Undirected,448,,,6
14987,15212,Undirected,449,,,4
14987,15109,Undirected,450,,,1
14987,15838,Undirected,451,,,5
14987,15839,Undirected,452,,,2
14988,14989,Undirected,453,,,6
14988,15212,Undirected,454,,,4
14988,15109,Undirected,455,,,1
14988,15838,Undirected,456,,,5
14988,15839,Undirected,457,,,2
14989,15108,Undirected,458,,,7
14989,15109,Undirected,459,,,15
14989,15110,Undirected,460,,,6
14989,15111,Undirected,461,,,2
14989,15112,Undirected,462,,,1
14989,15177,Undirected,463,,,2
14989,15178,Undirected,464,,,2
14989,15179,Undirected,465,,,4
14989,15211,Undirected,466,,,5
14989,15212,Undirected,467,,,9
14989,15213,Undirected,468,,,5
14989,15214,Undirected,469,,,4
14989,15215,Undirected,470,,,5
14989,15216,Undirected,471,,,4
14989,15217,Undirected,472,,,7
14989,15583,Undirected,473,,,2
14989,15584,Undirected,474,,,3
14989,15585,Undirected,475,,,2
14989,15595,Undirected,476,,,3
14989,15596,Undirected,477,,,2
14989,15597,Undirected,478,,,2
14989,15598,Undirected,479,,,2
14989,15599,Undirected,480,,,5
14989,15154,Undirected,481,,,1
14989,15248,Undirected,482,,,1
14989,15620,Undirected,483,,,3
14989,15690,Undirected,484,,,2
14989,15219,Undirected,485,,,1
14989,15728,Undirected,486,,,3
14989,15764,Undirected,487,,,4
14989,15787,Undirected,488,,,3
14989,15788,Undirected,489,,,4
14989,15789,Undirected,490,,,4
14989,15460,Undirected,491,,,1
14989,15802,Undirected,492,,,1
14989,15838,Undirected,493,,,5
14989,15839,Undirected,494,,,2
14989,15848,Undirected,495,,,4
14989,15850,Undirected,496,,,2
14989,15851,Undirected,497,,,2
14990,14991,Undirected,498,,,4
14990,14992,Undirected,499,,,6
14990,15177,Undirected,500,,,6
14990,15046,Undirected,501,,,2
14990,15047,Undirected,502,,,1
14990,15048,Undirected,503,,,2
14990,15331,Undirected,504,,,6
14990,15189,Undirected,505,,,2
14990,15332,Undirected,506,,,1
14990,15038,Undirected,507,,,1
14990,15390,Undirected,508,,,6
14990,15012,Undirected,509,,,1
14990,15013,Undirected,510,,,1
14990,15015,Undirected,511,,,1
14990,15589,Undirected,512,,,4
14990,15590,Undirected,513,,,4
14990,15210,Undirected,514,,,1
14990,15601,Undirected,515,,,3
14990,15602,Undirected,516,,,3
14990,15032,Undirected,517,,,2
14990,15666,Undirected,518,,,5
14990,15667,Undirected,519,,,2
14990,15668,Undirected,520,,,1
14990,16128,Undirected,521,,,5
14991,14992,Undirected,522,,,11
14991,15022,Undirected,523,,,5
14991,15013,Undirected,524,,,1
14991,15023,Undirected,525,,,3
14991,15024,Undirected,526,,,2
14991,15025,Undirected,527,,,1
14991,15055,Undirected,528,,,3
14991,15056,Undirected,529,,,4
14991,15053,Undirected,530,,,2
14991,15057,Undirected,531,,,4
14991,15028,Undirected,532,,,2
14991,15038,Undirected,533,,,4
14991,15196,Undirected,534,,,3
14991,15197,Undirected,535,,,9
14991,15198,Undirected,536,,,7
14991,15220,Undirected,537,,,4
14991,15221,Undirected,538,,,7
14991,15199,Undirected,539,,,1
14991,15201,Undirected,540,,,1
14991,15203,Undirected,541,,,1
14991,15222,Undirected,542,,,2
14991,15373,Undirected,543,,,3
14991,15486,Undirected,544,,,3
14991,15129,Undirected,545,,,1
14991,15487,Undirected,546,,,1
14991,15666,Undirected,547,,,5
14991,15708,Undirected,548,,,9
14991,15016,Undirected,549,,,1
14991,15729,Undirected,550,,,7
14991,15760,Undirected,551,,,7
14992,15025,Undirected,552,,,3
14992,15026,Undirected,553,,,3
14992,15027,Undirected,554,,,3
14992,15028,Undirected,555,,,4
14992,15029,Undirected,556,,,4
14992,15030,Undirected,557,,,3
14992,15031,Undirected,558,,,3
14992,15032,Undirected,559,,,3
14992,15033,Undirected,560,,,3
14992,15034,Undirected,561,,,1
14992,15197,Undirected,562,,,5
14992,15198,Undirected,563,,,10
14992,15199,Undirected,564,,,3
14992,15200,Undirected,565,,,2
14992,15201,Undirected,566,,,4
14992,15202,Undirected,567,,,2
14992,15203,Undirected,568,,,4
14992,15204,Undirected,569,,,3
14992,15220,Undirected,570,,,4
14992,15221,Undirected,571,,,8
14992,15222,Undirected,572,,,2
14992,15373,Undirected,573,,,3
14992,15022,Undirected,574,,,2
14992,15448,Undirected,575,,,2
14992,15449,Undirected,576,,,3
14992,15298,Undirected,577,,,1
14992,15450,Undirected,578,,,3
14992,15451,Undirected,579,,,2
14992,15168,Undirected,580,,,1
14992,15167,Undirected,581,,,1
14992,15666,Undirected,582,,,5
14992,15023,Undirected,583,,,1
14992,15695,Undirected,584,,,4
14992,15696,Undirected,585,,,1
14992,15724,Undirected,586,,,5
14992,15729,Undirected,587,,,12
14992,15760,Undirected,588,,,7
14992,15818,Undirected,589,,,4
14993,14994,Undirected,590,,,4
14993,14995,Undirected,591,,,4
14993,14996,Undirected,592,,,4
14994,14995,Undirected,593,,,4
14994,14996,Undirected,594,,,4
14994,15057,Undirected,595,,,3
14994,15058,Undirected,596,,,5
14994,15015,Undirected,597,,,2
14994,15059,Undirected,598,,,1
14994,15056,Undirected,599,,,2
14994,15503,Undirected,600,,,7
14994,15302,Undirected,601,,,1
14994,15254,Undirected,602,,,1
14995,14996,Undirected,603,,,4
14997,14998,Undirected,604,,,4
14997,14999,Undirected,605,,,4
14997,15000,Undirected,606,,,4
14997,15001,Undirected,607,,,4
14997,15002,Undirected,608,,,4
14997,15003,Undirected,609,,,4
14997,15004,Undirected,610,,,4
14997,15005,Undirected,611,,,4
14997,15006,Undirected,612,,,4
14997,15007,Undirected,613,,,4
14997,15008,Undirected,614,,,4
14998,14999,Undirected,615,,,4
14998,15000,Undirected,616,,,4
14998,15001,Undirected,617,,,4
14998,15002,Undirected,618,,,4
14998,15003,Undirected,619,,,4
14998,15004,Undirected,620,,,4
14998,15005,Undirected,621,,,4
14998,15006,Undirected,622,,,4
14998,15007,Undirected,623,,,4
14998,15008,Undirected,624,,,4
14999,15000,Undirected,625,,,4
14999,15001,Undirected,626,,,4
14999,15002,Undirected,627,,,4
14999,15003,Undirected,628,,,4
14999,15004,Undirected,629,,,4
14999,15005,Undirected,630,,,4
14999,15006,Undirected,631,,,4
14999,15007,Undirected,632,,,4
14999,15008,Undirected,633,,,4
15000,15001,Undirected,634,,,6
15000,15002,Undirected,635,,,4
15000,15003,Undirected,636,,,4
15000,15004,Undirected,637,,,4
15000,15005,Undirected,638,,,4
15000,15006,Undirected,639,,,4
15000,15007,Undirected,640,,,4
15000,15008,Undirected,641,,,4
15000,15473,Undirected,642,,,2
15000,15474,Undirected,643,,,3
15000,15475,Undirected,644,,,2
15000,15116,Undirected,645,,,2
15000,15542,Undirected,646,,,3
15001,15002,Undirected,647,,,4
15001,15003,Undirected,648,,,4
15001,15004,Undirected,649,,,4
15001,15005,Undirected,650,,,4
15001,15006,Undirected,651,,,4
15001,15007,Undirected,652,,,4
15001,15008,Undirected,653,,,4
15001,15473,Undirected,654,,,2
15001,15474,Undirected,655,,,3
15001,15475,Undirected,656,,,2
15001,15116,Undirected,657,,,2
15001,15542,Undirected,658,,,3
15002,15003,Undirected,659,,,4
15002,15004,Undirected,660,,,4
15002,15005,Undirected,661,,,4
15002,15006,Undirected,662,,,4
15002,15007,Undirected,663,,,4
15002,15008,Undirected,664,,,4
15003,15004,Undirected,665,,,4
15003,15005,Undirected,666,,,4
15003,15006,Undirected,667,,,4
15003,15007,Undirected,668,,,4
15003,15008,Undirected,669,,,4
15004,15005,Undirected,670,,,4
15004,15006,Undirected,671,,,4
15004,15007,Undirected,672,,,4
15004,15008,Undirected,673,,,4
15005,15006,Undirected,674,,,4
15005,15007,Undirected,675,,,4
15005,15008,Undirected,676,,,4
15006,15007,Undirected,677,,,4
15006,15008,Undirected,678,,,4
15007,15008,Undirected,679,,,4
15009,15010,Undirected,680,,,4
15009,15011,Undirected,681,,,4
15009,15049,Undirected,682,,,2
15009,15022,Undirected,683,,,4
15009,15196,Undirected,684,,,2
15009,15550,Undirected,685,,,2
15009,15994,Undirected,686,,,2
15010,15011,Undirected,687,,,4
15012,15013,Undirected,688,,,6
15012,15014,Undirected,689,,,4
15012,15015,Undirected,690,,,6
15012,15016,Undirected,691,,,4
15012,15390,Undirected,692,,,6
15012,16041,Undirected,693,,,7
15012,15668,Undirected,694,,,1
15012,15057,Undirected,695,,,1
15013,15014,Undirected,696,,,4
15013,15015,Undirected,697,,,6
15013,15016,Undirected,698,,,4
15013,15022,Undirected,699,,,3
15013,15023,Undirected,700,,,2
15013,15024,Undirected,701,,,2
15013,15025,Undirected,702,,,1
15013,15129,Undirected,703,,,2
15013,15130,Undirected,704,,,3
15013,15390,Undirected,705,,,6
15013,15783,Undirected,706,,,1
15013,16041,Undirected,707,,,7
15013,15668,Undirected,708,,,1
15013,15057,Undirected,709,,,1
15014,15015,Undirected,710,,,5
15014,15016,Undirected,711,,,4
15014,15038,Undirected,712,,,5
15014,15039,Undirected,713,,,1
15015,15016,Undirected,714,,,4
15015,15038,Undirected,715,,,7
15015,15039,Undirected,716,,,1
15015,15057,Undirected,717,,,4
15015,15058,Undirected,718,,,5
15015,15059,Undirected,719,,,1
15015,15056,Undirected,720,,,2
15015,15390,Undirected,721,,,6
15015,15503,Undirected,722,,,11
15015,15032,Undirected,723,,,2
15015,15302,Undirected,724,,,1
15015,15254,Undirected,725,,,1
15015,15555,Undirected,726,,,8
15015,15331,Undirected,727,,,1
15015,15783,Undirected,728,,,4
15015,16041,Undirected,729,,,7
15015,15668,Undirected,730,,,1
15016,15017,Undirected,731,,,5
15016,15018,Undirected,732,,,4
15016,15019,Undirected,733,,,2
15016,15600,Undirected,734,,,3
15016,15708,Undirected,735,,,5
15016,15197,Undirected,736,,,1
15017,15018,Undirected,737,,,4
15017,15019,Undirected,738,,,2
15017,15569,Undirected,739,,,2
15017,15600,Undirected,740,,,3
15017,15783,Undirected,741,,,3
15017,15993,Undirected,742,,,2
15018,15019,Undirected,743,,,2
15019,15020,Undirected,744,,,5
15019,15021,Undirected,745,,,13
15019,15046,Undirected,746,,,3
15019,15549,Undirected,747,,,2
15019,15620,Undirected,748,,,2
15019,15708,Undirected,749,,,4
15019,15783,Undirected,750,,,7
15019,15784,Undirected,751,,,1
15019,16153,Undirected,752,,,2
15020,15021,Undirected,753,,,5
15020,15046,Undirected,754,,,3
15021,15046,Undirected,755,,,3
15021,15549,Undirected,756,,,2
15021,15620,Undirected,757,,,2
15021,15708,Undirected,758,,,4
15021,15783,Undirected,759,,,7
15021,15784,Undirected,760,,,1
15021,16153,Undirected,761,,,2
15022,15023,Undirected,762,,,7
15022,15024,Undirected,763,,,6
15022,15025,Undirected,764,,,4
15022,15036,Undirected,765,,,4
15022,15037,Undirected,766,,,4
15022,15038,Undirected,767,,,3
15022,15049,Undirected,768,,,2
15022,15053,Undirected,769,,,2
15022,15054,Undirected,770,,,2
15022,15055,Undirected,771,,,4
15022,15047,Undirected,772,,,1
15022,15028,Undirected,773,,,1
15022,15196,Undirected,774,,,2
15022,15373,Undirected,775,,,3
15022,15550,Undirected,776,,,2
15022,15666,Undirected,777,,,5
15022,15670,Undirected,778,,,6
15022,15993,Undirected,779,,,3
15022,15994,Undirected,780,,,7
15022,16041,Undirected,781,,,6
15022,15056,Undirected,782,,,1
15022,15257,Undirected,783,,,1
15022,15401,Undirected,784,,,1
15022,16042,Undirected,785,,,5
15022,15403,Undirected,786,,,1
15022,15310,Undirected,787,,,1
15022,15089,Undirected,788,,,1
15022,16043,Undirected,789,,,2
15022,16044,Undirected,790,,,1
15022,15660,Undirected,791,,,1
15023,15024,Undirected,792,,,4
15023,15025,Undirected,793,,,2
15023,15666,Undirected,794,,,5
15024,15025,Undirected,795,,,2
15025,15026,Undirected,796,,,5
15025,15027,Undirected,797,,,7
15025,15028,Undirected,798,,,10
15025,15029,Undirected,799,,,7
15025,15030,Undirected,800,,,7
15025,15031,Undirected,801,,,7
15025,15032,Undirected,802,,,5
15025,15033,Undirected,803,,,5
15025,15034,Undirected,804,,,2
15025,15053,Undirected,805,,,2
15025,15054,Undirected,806,,,2
15025,15055,Undirected,807,,,4
15025,15047,Undirected,808,,,1
15025,15729,Undirected,809,,,12
15025,15760,Undirected,810,,,3
15025,15761,Undirected,811,,,4
15025,15762,Undirected,812,,,4
15025,15763,Undirected,813,,,3
15025,15764,Undirected,814,,,4
15025,15825,Undirected,815,,,10
15026,15027,Undirected,816,,,5
15026,15028,Undirected,817,,,9
15026,15029,Undirected,818,,,7
15026,15030,Undirected,819,,,5
