Id,Label,timeset,0,1,2,3,4,5,6,7,8,degree,weighted degree,componentnumber,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,eigencentrality,modularity_class,clustering,triangles
17104,17104,,{'scopus_id': 7006167582},"{'full_name': 'Belov, Pavel A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 27},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},67,302,0,7,0.357576,0.460394,13980.68211,0.976159,0,0.159656,353
17088,17088,,{'scopus_id': 36038963000},"{'full_name': 'Kivshar, Yuri S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 23},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},66,302,0,7,0.352389,0.455108,11103.917018,1,0,0.17296,371
17095,17095,,{'scopus_id': 7201565128},"{'full_name': 'Baranov, Alexander V.'}",{'department': '[518] кафедра оптической физики и современного естествознания'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 22},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[518] кафедра оптической физики и современного естествознания'},50,251,0,6,0.36133,0.432324,12156.059591,0.452232,1,0.169796,208
17096,17096,,{'scopus_id': 14008386700},"{'full_name': 'Fedorov, Anatoly V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 19},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},39,220,0,6,0.357266,0.4182,7895.81459,0.409464,1,0.240216,178
17206,17206,,{'scopus_id': 8375851500},"{'full_name': 'Efimov, Denis'}",{'department': '[101] кафедра систем управления и информатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 16},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[101] кафедра систем управления и информатики'},18,103,0,7,0.282104,0.333276,2698.546603,0.102938,21,0.254902,39
17132,17132,,{'scopus_id': 35572352400},"{'full_name': 'Simovski, C. R.'}",{'department': '[210] кафедра физики -1'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 15},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[210] кафедра физики -1'},36,190,0,7,0.321151,0.394172,2856.555065,0.525287,0,0.255556,161
17144,17144,,{'scopus_id': 54685165900},"{'full_name': 'Slobozhanyuk, A. P.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 13},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},21,159,0,7,0.317937,0.377747,1205.077746,0.416833,0,0.47619,100
17207,17207,,{'scopus_id': 6701662968},"{'full_name': 'Perruquetti, Wilfrid'}",{'department': nan},{'country': 'France'},{'university': 'Non-A INRIA - LNE'},{'position': nan},{'total_pub': 11},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},12,74,0,7,0.27351,0.316407,474.674313,0.073782,21,0.454545,30
17107,17107,,{'scopus_id': 7004762005},"{'full_name': 'Artemyev, M. V.'}",{'department': nan},{'country': 'Belarus'},{'university': 'Research Institute for Physical Chemical Problems of the Belarusian State University'},{'position': nan},{'total_pub': 9},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},25,122,0,6,0.323414,0.372357,1978.721702,0.300917,1,0.413333,124
17151,17151,,{'scopus_id': 55247072700},"{'full_name': 'Maslov, Vladimir G.'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'ведущий научный сотрудник'},{'total_pub': 9},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",21,104,0,6,0.322404,0.369895,1883.518428,0.250419,1,0.404762,85
17188,17188,,{'scopus_id': 7003772604},"{'full_name': 'Nikonorov, N. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 9},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},23,88,0,7,0.273148,0.32585,3987.056168,0.097898,17,0.237154,60
17223,17223,,{'scopus_id': 57203257735},"{'full_name': 'Sidorov, A. I.'}",{'department': '[514] кафедра оптоинформационных технологий и материалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 9},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[514] кафедра оптоинформационных технологий и материалов'},20,98,0,6,0.272248,0.32155,4503.412953,0.08745,17,0.3,57
17108,17108,,{'scopus_id': 54385743600},"{'full_name': 'Prudnikau, A. V.'}",{'department': nan},{'country': 'Belarus'},{'university': 'Research Institute for Physical Chemical Problems of the Belarusian State University'},{'position': nan},{'total_pub': 7},{'itmo_and_others': 'Belarus'},{'itmo_depart_and_others': 'Belarus'},22,100,0,6,0.321151,0.366303,1450.749479,0.279494,1,0.47619,110
17143,17143,,{'scopus_id': 54683887600},"{'full_name': 'Filonov, D. S.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},24,136,0,7,0.308901,0.370887,1222.67287,0.442128,0,0.413043,114
17150,17150,,{'scopus_id': 7102642341},"{'full_name': 'Orlova, Anna O.'}",{'department': '[518] кафедра оптической физики и современного естествознания'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[518] кафедра оптической физики и современного естествознания'},20,92,0,6,0.305022,0.352986,463.406632,0.252047,1,0.468421,89
17212,17212,,{'scopus_id': 48160963700},"{'full_name': 'Buzdalov, Maxim'}",{'department': '[119] кафедра технологии программирования'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'программист'},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[119] кафедра технологии программирования'},8,34,0,7,0.245104,0.276035,764.44334,0.033202,3,0.321429,9
17216,17216,,{'scopus_id': 55624732300},"{'full_name': 'Sergeev, M.'}",{'department': '[310] кафедра лазерных технологий и экологического приборостроения'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер-исследователь'},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[310] кафедра лазерных технологий и экологического приборостроения'},13,54,0,7,0.256363,0.29559,1455.065212,0.036143,2,0.320513,25
17306,17306,,{'scopus_id': 6507383012},"{'full_name': 'Konyakhin, Igor A.'}",{'department': '[201] кафедра оптико-электронных приборов и систем'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 7},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[201] кафедра оптико-электронных приборов и систем'},10,30,0,7,0.241238,0.275187,4886.095695,0.021222,6,0.2,9
17094,17094,,{'scopus_id': 6506955578},"{'full_name': 'Rukhlenko, Ivan D.'}",{'department': nan},{'country': 'Australia'},{'university': 'Monash University'},{'position': nan},{'total_pub': 6},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},16,67,0,7,0.27515,0.31786,129.193272,0.184476,1,0.483333,58
17103,17103,,{'scopus_id': 23568349200},"{'full_name': 'Poddubny, Alexander N.'}",{'department': '[519] кафедра фотоники и оптоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[519] кафедра фотоники и оптоинформатики'},19,53,0,7,0.312642,0.367013,805.411128,0.378733,0,0.380117,65
17186,17186,,{'scopus_id': 7004361788},"{'full_name': 'Kolobkova, E. V.'}",{'department': '[514] кафедра оптоинформационных технологий и материалов'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[514] кафедра оптоинформационных технологий и материалов'},16,59,0,7,0.270288,0.314833,1935.006559,0.082441,17,0.375,45
17205,17205,,{'scopus_id': 7201779543},"{'full_name': 'Polyakov, Andrey'}",{'department': nan},{'country': 'France'},{'university': 'Non-A INRIA - LNE'},{'position': nan},{'total_pub': 6},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},13,81,0,6,0.311228,0.355367,6463.222083,0.150704,21,0.397436,31
17464,17464,,{'scopus_id': 8046819200},"{'full_name': 'Bobtsov, Alexey A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 6},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},31,116,0,7,0.262389,0.325164,4862.185359,0.142683,9,0.223656,104
17106,17106,,{'scopus_id': 55269778900},"{'full_name': 'Litvin, A. P.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,84,0,6,0.315508,0.350605,600.31894,0.184198,1,0.75641,59
17127,17127,,{'scopus_id': 7006111057},"{'full_name': 'Starkov, A. S.'}",{'department': '[921] кафедра высшей математики -2'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[921] кафедра высшей математики -2'},12,48,0,7,0.244379,0.284048,1799.890806,0.069196,7,0.530303,35
17128,17128,,{'scopus_id': 34873568800},"{'full_name': 'Starkov, I. A.'}",{'department': nan},{'country': 'Austria'},{'university': 'Technische Universität Wien'},{'position': nan},{'total_pub': 5},{'itmo_and_others': 'Austria'},{'itmo_depart_and_others': 'Austria'},12,48,0,7,0.244379,0.284048,1799.890806,0.069196,7,0.530303,35
17129,17129,,{'scopus_id': 36660864200},"{'full_name': 'Krasnok, A. E.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},13,66,0,7,0.297122,0.3497,208.992571,0.296085,0,0.628205,49
17139,17139,,{'scopus_id': 7202768874},"{'full_name': 'Romanov, A. E.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},19,70,0,6,0.29416,0.340153,2777.658474,0.148523,5,0.397661,68
17145,17145,,{'scopus_id': 15050740400},"{'full_name': 'Kapitanova, P. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'научный сотрудник'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},16,102,0,7,0.298842,0.352606,222.006564,0.357238,0,0.616667,74
17162,17162,,{'scopus_id': 7003871495},"{'full_name': 'Kaliteevski, M. A.'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 5},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},18,72,0,7,0.26289,0.310752,1759.342173,0.109613,19,0.444444,68
17176,17176,,{'scopus_id': 8325212200},"{'full_name': 'Melchakova, I. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},14,103,0,8,0.293532,0.349063,300.469453,0.30633,0,0.637363,58
17211,17211,,{'scopus_id': 55586434900},"{'full_name': 'Buzdalova, Arina'}",{'department': '[119] кафедра технологии программирования'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'программист'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[119] кафедра технологии программирования'},6,26,0,7,0.238315,0.263,253.788302,0.025599,3,0.466667,7
17214,17214,,{'scopus_id': 7005095644},"{'full_name': 'Veiko, V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,40,0,6,0.281144,0.315375,2161.895208,0.043864,2,0.290909,16
17225,17225,,{'scopus_id': 7004888942},"{'full_name': 'Kostyuk, G. K.'}",{'department': '[310] кафедра лазерных технологий и экологического приборостроения'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший преподаватель'},{'total_pub': 5},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[310] кафедра лазерных технологий и экологического приборостроения'},8,34,0,7,0.244379,0.277995,581.169839,0.023674,2,0.535714,15
17076,17076,,{'scopus_id': 6603474810},"{'full_name': 'Boukhanovsky, Alexander V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},11,33,0,7,0.237493,0.270627,3923.674353,0.03652,4,0.418182,23
17080,17080,,{'scopus_id': 6506597252},"{'full_name': 'Samusev, Kirill B.'}",{'department': '[519] кафедра фотоники и оптоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[519] кафедра фотоники и оптоинформатики'},24,87,0,7,0.285221,0.34171,586.762082,0.33316,0,0.416667,115
17084,17084,,{'scopus_id': 8333554500},"{'full_name': 'Miroshnichenko, Andrey E.'}",{'department': nan},{'country': 'Australia'},{'university': 'The Australian National University'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},21,73,0,7,0.29971,0.358296,653.369691,0.345663,0,0.438095,92
17105,17105,,{'scopus_id': 36573298700},"{'full_name': 'Cherevkov, S. A.'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'инженер'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",17,56,0,6,0.332796,0.382163,3994.274622,0.280311,1,0.367647,50
17110,17110,,{'scopus_id': 16643987700},"{'full_name': 'Parfenov, Peter S.'}",{'department': '[518] кафедра оптической физики и современного естествознания'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'доцент'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[518] кафедра оптической физики и современного естествознания'},14,91,0,6,0.315749,0.351816,649.274195,0.190132,1,0.681319,62
17111,17111,,{'scopus_id': 36616700800},"{'full_name': 'Ushakova, Elena V.'}","{'department': '[425] центр ""Информационные оптические технологии""'}",{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'младший научный сотрудник'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}","{'itmo_depart_and_others': '[425] центр ""Информационные оптические технологии""'}",13,65,0,6,0.315508,0.350605,600.31894,0.184198,1,0.75641,59
17115,17115,,{'scopus_id': 13405992500},"{'full_name': 'Rybin, Mikhail V.'}",{'department': '[519] кафедра фотоники и оптоинформатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[519] кафедра фотоники и оптоинформатики'},19,67,0,7,0.304348,0.357004,406.749942,0.368257,0,0.502924,86
17119,17119,,{'scopus_id': 7003982355},"{'full_name': 'Limonov, Mikhail F.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},19,76,0,7,0.304348,0.357004,406.749942,0.368257,0,0.502924,86
17137,17137,,{'scopus_id': 6602141057},"{'full_name': 'Mynbaev, K. D.'}",{'department': '[234] кафедра светодиодных технологий (базовая)'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[234] кафедра светодиодных технологий (базовая)'},14,71,0,6,0.295422,0.333495,292.700987,0.153332,5,0.725275,66
17140,17140,,{'scopus_id': 8321276100},"{'full_name': 'Bougrov, V. E.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},14,71,0,6,0.295422,0.333495,292.700987,0.153332,5,0.725275,66
17146,17146,,{'scopus_id': 6602169577},"{'full_name': 'Shadrivov, I. V.'}",{'department': nan},{'country': 'Australia'},{'university': 'The Australian National University'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Australia'},{'itmo_depart_and_others': 'Australia'},14,85,0,8,0.279054,0.335625,121.017616,0.27783,0,0.571429,52
17172,17172,,{'scopus_id': 22835225400},"{'full_name': 'Iorsh, Ivan'}",{'department': nan},{'country': 'Russian Federation'},{'university': 'Ioffe Institute'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'Russian Federation'},{'itmo_depart_and_others': 'Russian Federation'},23,62,0,6,0.311463,0.371106,4858.134208,0.406136,22,0.474308,120
17177,17177,,{'scopus_id': 57028556700},"{'full_name': 'Kozachenko, A. V.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,43,0,8,0.289825,0.336957,154.767481,0.185414,0,0.785714,22
17210,17210,,{'scopus_id': 36240341000},"{'full_name': 'Aranovskiy, Stanislav'}",{'department': '[101] кафедра систем управления и информатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[101] кафедра систем управления и информатики'},11,28,0,7,0.273873,0.316407,1945.973201,0.073237,21,0.418182,23
17215,17215,,{'scopus_id': 37067110600},"{'full_name': 'Ageev, E.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},9,35,0,6,0.27981,0.310936,1670.484176,0.038692,2,0.416667,15
17226,17226,,{'scopus_id': 12797964300},"{'full_name': 'Yakovlev, E. B.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},8,34,0,8,0.23627,0.267367,822.530142,0.021544,2,0.535714,15
17244,17244,,{'scopus_id': 8385944600},"{'full_name': 'Krzhizhanovskaya, V. V.'}",{'department': '[427] научно-исследовательский институт наукоемких компьютерных технологий'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'старший научный сотрудник'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[427] научно-исследовательский институт наукоемких компьютерных технологий'},13,51,0,7,0.258286,0.291508,875.399284,0.051274,4,0.551282,43
17259,17259,,{'scopus_id': 35319756400},"{'full_name': 'Chivilikhin, Daniil'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,15,0,9,0.200194,0.226137,36.534616,0.011601,3,0.666667,4
17260,17260,,{'scopus_id': 55062303000},"{'full_name': 'Ulyantsev, Vladimir'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},4,15,0,9,0.200194,0.226137,36.534616,0.011601,3,0.666667,4
17264,17264,,{'scopus_id': 36349158600},"{'full_name': 'Furtat, I. B.'}",{'department': '[101] кафедра систем управления и информатики'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': 'профессор'},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': '[101] кафедра систем управления и информатики'},5,19,0,8,0.215216,0.247766,789.805245,0.018344,9,0.4,4
17420,17420,,{'scopus_id': 55948855700},"{'full_name': 'Raïssi, Tarek'}",{'department': nan},{'country': 'France'},{'university': 'Conservatoire National des Arts et Metiers'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},6,36,0,8,0.253686,0.294226,125.415322,0.049867,21,0.8,12
17421,17421,,{'scopus_id': 6604059222},"{'full_name': 'Zolghadri, Ali'}",{'department': nan},{'country': 'France'},{'university': 'Université de Bordeaux'},{'position': nan},{'total_pub': 4},{'itmo_and_others': 'France'},{'itmo_depart_and_others': 'France'},6,36,0,8,0.253686,0.294226,125.415322,0.049867,21,0.8,12
17467,17467,,{'scopus_id': 26656070700},"{'full_name': 'Pyrkin, Anton A.'}",{'department': 'ITMO Unknown'},{'country': 'Russian Federation'},"{'university': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'position': nan},{'total_pub': 4},"{'itmo_and_others': 'Saint Petersburg National Research University of Information Technologies, Mechanics and Optics University ITMO'}",{'itmo_depart_and_others': 'ITMO Unknown'},18,76,0,8,0.229827,0.277502,217.140351,0.096014,9,0.503268,77
